Comparison,Codec,Preset,Sequence,Crf,Real_bitrate,Subjective,Video_name
2021,svt-hevc,mv_offline_2k,nfl_10sec,8000,10008,5.391645294633508,enc_res_svt-hevc_mv_offline_2k_nfl_10sec_8000
2021,svt-vp9,mv_offline_2k,nfl_10sec,2000,2524,4.956376283267373,enc_res_svt-vp9_mv_offline_2k_nfl_10sec_2000
2021,svt-vp9,mv_offline_2k,nfl_10sec,500,788,1.982738972375587,enc_res_svt-vp9_mv_offline_2k_nfl_10sec_500
2021,svt-vp9,mv_offline_2k,nfl_10sec,8000,9946,5.28337539486891,enc_res_svt-vp9_mv_offline_2k_nfl_10sec_8000
2021,tencent_av1,mv_offline_2k,nfl_10sec,24,10114,5.3654829556540085,enc_res_tencent_av1_mv_offline_2k_nfl_10sec_24
2021,tencent_av1,mv_offline_2k,nfl_10sec,42,2481,5.6282881580211495,enc_res_tencent_av1_mv_offline_2k_nfl_10sec_42
2021,tencent_av1,mv_offline_2k,nfl_10sec,60,569,4.311139297228242,enc_res_tencent_av1_mv_offline_2k_nfl_10sec_60
2021,tencent_hevc,mv_offline_2k,nfl_10sec,18,10786,5.288501367191678,enc_res_tencent_hevc_mv_offline_2k_nfl_10sec_18
2021,tencent_hevc,mv_offline_2k,nfl_10sec,28,2405,5.372852979282205,enc_res_tencent_hevc_mv_offline_2k_nfl_10sec_28
2021,tencent_hevc,mv_offline_2k,nfl_10sec,40,605,3.5507218390851443,enc_res_tencent_hevc_mv_offline_2k_nfl_10sec_40
2021,tencent_usa_av1,mv_offline_2k,nfl_10sec,18,9821,5.224580532857282,enc_res_tencent_usa_av1_mv_offline_2k_nfl_10sec_18
2021,tencent_usa_av1,mv_offline_2k,nfl_10sec,36,2614,5.652893160669993,enc_res_tencent_usa_av1_mv_offline_2k_nfl_10sec_36
2021,tencent_usa_av1,mv_offline_2k,nfl_10sec,60,575,4.231745301625002,enc_res_tencent_usa_av1_mv_offline_2k_nfl_10sec_60
2021,tencent_usa_vvc,mv_offline_2k,nfl_10sec,18,9947,5.24281998179001,enc_res_tencent_usa_vvc_mv_offline_2k_nfl_10sec_18
2021,tencent_usa_vvc,mv_offline_2k,nfl_10sec,26,2689,5.519279401966134,enc_res_tencent_usa_vvc_mv_offline_2k_nfl_10sec_26
2021,tencent_usa_vvc,mv_offline_2k,nfl_10sec,38,653,4.851733078826392,enc_res_tencent_usa_vvc_mv_offline_2k_nfl_10sec_38
2021,vvenc,mv_offline_2k,nfl_10sec,2000,2461,5.363135613864862,enc_res_vvenc_mv_offline_2k_nfl_10sec_2000
2021,vvenc,mv_offline_2k,nfl_10sec,500,626,4.491105534642219,enc_res_vvenc_mv_offline_2k_nfl_10sec_500
2021,vvenc,mv_offline_2k,nfl_10sec,8000,9431,5.116441838442767,enc_res_vvenc_mv_offline_2k_nfl_10sec_8000
2021,wz264enc,mv_offline_2k,nfl_10sec,20,9057,5.34644652807517,enc_res_wz264enc_mv_offline_2k_nfl_10sec_20
2021,wz264enc,mv_offline_2k,nfl_10sec,30,2425,4.613703763588814,enc_res_wz264enc_mv_offline_2k_nfl_10sec_30
2021,wz264enc,mv_offline_2k,nfl_10sec,51,711,0.3655495417665237,enc_res_wz264enc_mv_offline_2k_nfl_10sec_51
2021,wz265enc,mv_offline_2k,nfl_10sec,18,9819,5.313635197631426,enc_res_wz265enc_mv_offline_2k_nfl_10sec_18
2021,wz265enc,mv_offline_2k,nfl_10sec,26,2719,5.58393409478714,enc_res_wz265enc_mv_offline_2k_nfl_10sec_26
2021,wz265enc,mv_offline_2k,nfl_10sec,38,691,3.3995882661844985,enc_res_wz265enc_mv_offline_2k_nfl_10sec_38
2021,wzav1enc,mv_offline_2k,nfl_10sec,20,9759,5.531759019422951,enc_res_wzav1enc_mv_offline_2k_nfl_10sec_20
2021,wzav1enc,mv_offline_2k,nfl_10sec,38,2484,5.722518702537371,enc_res_wzav1enc_mv_offline_2k_nfl_10sec_38
2021,wzav1enc,mv_offline_2k,nfl_10sec,60,632,4.097248250385384,enc_res_wzav1enc_mv_offline_2k_nfl_10sec_60
2021,x264,mv_offline_2k,nfl_10sec,2000,2497,4.484391858846324,enc_res_x264_mv_offline_2k_nfl_10sec_2000
2021,x264,mv_offline_2k,nfl_10sec,500,645,0.0,enc_res_x264_mv_offline_2k_nfl_10sec_500
2021,x264,mv_offline_2k,nfl_10sec,8000,10129,5.251328203070286,enc_res_x264_mv_offline_2k_nfl_10sec_8000
2021,x265_mw,mv_offline_2k,nfl_10sec,19,9521,5.129369333759411,enc_res_x265_mw_mv_offline_2k_nfl_10sec_19
2021,x265_mw,mv_offline_2k,nfl_10sec,28,2502,5.271236343691526,enc_res_x265_mw_mv_offline_2k_nfl_10sec_28
2021,x265_mw,mv_offline_2k,nfl_10sec,40,644,2.9134909452622897,enc_res_x265_mw_mv_offline_2k_nfl_10sec_40
2021,x265_ref,mv_offline_2k,nfl_10sec,2000,2627,5.282029052874756,enc_res_x265_ref_mv_offline_2k_nfl_10sec_2000
2021,x265_ref,mv_offline_2k,nfl_10sec,500,638,2.8753259303550456,enc_res_x265_ref_mv_offline_2k_nfl_10sec_500
2021,x265_ref,mv_offline_2k,nfl_10sec,8000,10366,5.137590614468728,enc_res_x265_ref_mv_offline_2k_nfl_10sec_8000
2021,xcczm265,mv_offline_2k,nfl_10sec,17,10219,5.308238694681402,enc_res_xcczm265_mv_offline_2k_nfl_10sec_17
2021,xcczm265,mv_offline_2k,nfl_10sec,28,2226,5.238623113945196,enc_res_xcczm265_mv_offline_2k_nfl_10sec_28
2021,xcczm265,mv_offline_2k,nfl_10sec,40,620,3.571013976904092,enc_res_xcczm265_mv_offline_2k_nfl_10sec_40
2021,xin,mv_offline_2k,nfl_10sec,2000,2594,5.178648401132226,enc_res_xin_mv_offline_2k_nfl_10sec_2000
2021,xin,mv_offline_2k,nfl_10sec,500,629,2.8068526513127803,enc_res_xin_mv_offline_2k_nfl_10sec_500
2021,xin,mv_offline_2k,nfl_10sec,8000,10265,5.230134200819057,enc_res_xin_mv_offline_2k_nfl_10sec_8000
2021,bytedance_v1,mv_offline_2k,nfl_10sec,19,10214,5.175862946218023,enc_res_bytedance_v1_mv_offline_2k_nfl_10sec_19
2021,bytedance_v1,mv_offline_2k,nfl_10sec,26,2688,5.427408208377225,enc_res_bytedance_v1_mv_offline_2k_nfl_10sec_26
2021,bytedance_v1,mv_offline_2k,nfl_10sec,38,583,3.37979947364688,enc_res_bytedance_v1_mv_offline_2k_nfl_10sec_38
2021,bytedance_v2,mv_offline_2k,nfl_10sec,15,9399,5.2981427524252815,enc_res_bytedance_v2_mv_offline_2k_nfl_10sec_15
2021,bytedance_v2,mv_offline_2k,nfl_10sec,23,1947,5.488845572459353,enc_res_bytedance_v2_mv_offline_2k_nfl_10sec_23
2021,bytedance_v2,mv_offline_2k,nfl_10sec,31,676,4.876316775634278,enc_res_bytedance_v2_mv_offline_2k_nfl_10sec_31
2021,qav1enc,mv_fast_2k,night_concert_10sec,1000,2883,2.2065276915474947,enc_res_qav1enc_mv_fast_2k_night_concert_10sec_1000
2021,qav1enc,mv_fast_2k,night_concert_10sec,12000,18520,2.5297469112153568,enc_res_qav1enc_mv_fast_2k_night_concert_10sec_12000
2021,qav1enc,mv_fast_2k,night_concert_10sec,4000,6696,2.481552584494006,enc_res_qav1enc_mv_fast_2k_night_concert_10sec_4000
2021,svt-hevc,mv_fast_2k,night_concert_10sec,1000,1325,0.4156042159841175,enc_res_svt-hevc_mv_fast_2k_night_concert_10sec_1000
2021,svt-hevc,mv_fast_2k,night_concert_10sec,12000,15127,2.409231295252385,enc_res_svt-hevc_mv_fast_2k_night_concert_10sec_12000
2021,svt-hevc,mv_fast_2k,night_concert_10sec,4000,5134,1.9939395381968112,enc_res_svt-hevc_mv_fast_2k_night_concert_10sec_4000
2021,svt-vp9,mv_fast_2k,night_concert_10sec,1000,2263,1.010399455706163,enc_res_svt-vp9_mv_fast_2k_night_concert_10sec_1000
2021,svt-vp9,mv_fast_2k,night_concert_10sec,12000,14672,2.032219771536773,enc_res_svt-vp9_mv_fast_2k_night_concert_10sec_12000
2021,svt-vp9,mv_fast_2k,night_concert_10sec,4000,4889,1.4945067294096062,enc_res_svt-vp9_mv_fast_2k_night_concert_10sec_4000
2021,tencent_hevc,mv_fast_2k,night_concert_10sec,1000,1284,1.6457071598039077,enc_res_tencent_hevc_mv_fast_2k_night_concert_10sec_1000
2021,tencent_hevc,mv_fast_2k,night_concert_10sec,12000,15463,2.405361925543283,enc_res_tencent_hevc_mv_fast_2k_night_concert_10sec_12000
2021,tencent_hevc,mv_fast_2k,night_concert_10sec,4000,5197,2.527852745165679,enc_res_tencent_hevc_mv_fast_2k_night_concert_10sec_4000
2021,wz264enc,mv_fast_2k,night_concert_10sec,1000,1289,0.4850085915875339,enc_res_wz264enc_mv_fast_2k_night_concert_10sec_1000
2021,wz264enc,mv_fast_2k,night_concert_10sec,12000,15352,2.148769631226852,enc_res_wz264enc_mv_fast_2k_night_concert_10sec_12000
2021,wz264enc,mv_fast_2k,night_concert_10sec,4000,5095,2.311779953592785,enc_res_wz264enc_mv_fast_2k_night_concert_10sec_4000
2021,wz265enc,mv_fast_2k,night_concert_10sec,1000,1159,1.1241033982957649,enc_res_wz265enc_mv_fast_2k_night_concert_10sec_1000
2021,wz265enc,mv_fast_2k,night_concert_10sec,12000,14392,2.75023483823746,enc_res_wz265enc_mv_fast_2k_night_concert_10sec_12000
2021,wz265enc,mv_fast_2k,night_concert_10sec,4000,4766,2.443537278179887,enc_res_wz265enc_mv_fast_2k_night_concert_10sec_4000
2021,wzav1enc,mv_fast_2k,night_concert_10sec,1000,1260,0.7617450351936859,enc_res_wzav1enc_mv_fast_2k_night_concert_10sec_1000
2021,wzav1enc,mv_fast_2k,night_concert_10sec,12000,15308,2.477164471640803,enc_res_wzav1enc_mv_fast_2k_night_concert_10sec_12000
2021,wzav1enc,mv_fast_2k,night_concert_10sec,4000,5006,2.149167690906155,enc_res_wzav1enc_mv_fast_2k_night_concert_10sec_4000
2021,x264,mv_fast_2k,night_concert_10sec,1000,1197,0.0,enc_res_x264_mv_fast_2k_night_concert_10sec_1000
2021,x264,mv_fast_2k,night_concert_10sec,12000,14842,2.3542742985994325,enc_res_x264_mv_fast_2k_night_concert_10sec_12000
2021,x264,mv_fast_2k,night_concert_10sec,4000,4848,1.976504407043894,enc_res_x264_mv_fast_2k_night_concert_10sec_4000
2021,x265_mw,mv_fast_2k,night_concert_10sec,1000,1236,0.781127776780759,enc_res_x265_mw_mv_fast_2k_night_concert_10sec_1000
2021,x265_mw,mv_fast_2k,night_concert_10sec,12000,14542,2.439394596201766,enc_res_x265_mw_mv_fast_2k_night_concert_10sec_12000
2021,x265_mw,mv_fast_2k,night_concert_10sec,4000,4896,1.9614659097690887,enc_res_x265_mw_mv_fast_2k_night_concert_10sec_4000
2021,x265_ref,mv_fast_2k,night_concert_10sec,1000,1236,0.4990568968305873,enc_res_x265_ref_mv_fast_2k_night_concert_10sec_1000
2021,x265_ref,mv_fast_2k,night_concert_10sec,12000,14542,2.4252849400988348,enc_res_x265_ref_mv_fast_2k_night_concert_10sec_12000
2021,x265_ref,mv_fast_2k,night_concert_10sec,4000,4896,2.078986195936698,enc_res_x265_ref_mv_fast_2k_night_concert_10sec_4000
2021,xcczm265,mv_fast_2k,night_concert_10sec,1000,1229,1.478774773633524,enc_res_xcczm265_mv_fast_2k_night_concert_10sec_1000
2021,xcczm265,mv_fast_2k,night_concert_10sec,12000,14643,2.533796233291545,enc_res_xcczm265_mv_fast_2k_night_concert_10sec_12000
2021,xcczm265,mv_fast_2k,night_concert_10sec,4000,4927,2.4776845515895576,enc_res_xcczm265_mv_fast_2k_night_concert_10sec_4000
2021,xin,mv_fast_2k,night_concert_10sec,1000,1299,0.0338105281750575,enc_res_xin_mv_fast_2k_night_concert_10sec_1000
2021,xin,mv_fast_2k,night_concert_10sec,12000,16690,2.4441961585956182,enc_res_xin_mv_fast_2k_night_concert_10sec_12000
2021,xin,mv_fast_2k,night_concert_10sec,4000,5465,1.7911011936388783,enc_res_xin_mv_fast_2k_night_concert_10sec_4000
2021,alibaba_v1,mv_offline_2k,night_concert_10sec,24,16209,3.217377546456274,enc_res_alibaba_v1_mv_offline_2k_night_concert_10sec_24
2021,alibaba_v1,mv_offline_2k,night_concert_10sec,30,5080,3.4148679668384725,enc_res_alibaba_v1_mv_offline_2k_night_concert_10sec_30
2021,alibaba_v1,mv_offline_2k,night_concert_10sec,38,1078,2.9799770909549355,enc_res_alibaba_v1_mv_offline_2k_night_concert_10sec_38
2021,qav1enc,mv_offline_2k,night_concert_10sec,1000,2379,2.9623785727902088,enc_res_qav1enc_mv_offline_2k_night_concert_10sec_1000
2021,qav1enc,mv_offline_2k,night_concert_10sec,12000,15025,3.2906842251534534,enc_res_qav1enc_mv_offline_2k_night_concert_10sec_12000
2021,qav1enc,mv_offline_2k,night_concert_10sec,4000,4891,3.1866449714273504,enc_res_qav1enc_mv_offline_2k_night_concert_10sec_4000
2021,qavs3enc,mv_offline_2k,night_concert_10sec,26,14072,3.2634679624011493,enc_res_qavs3enc_mv_offline_2k_night_concert_10sec_26
2021,qavs3enc,mv_offline_2k,night_concert_10sec,34,4864,3.098849598245676,enc_res_qavs3enc_mv_offline_2k_night_concert_10sec_34
2021,qavs3enc,mv_offline_2k,night_concert_10sec,44,1163,2.1786926768290016,enc_res_qavs3enc_mv_offline_2k_night_concert_10sec_44
2021,rav1e,mv_offline_2k,night_concert_10sec,130,14046,3.037555659322218,enc_res_rav1e_mv_offline_2k_night_concert_10sec_130
2021,rav1e,mv_offline_2k,night_concert_10sec,167,5386,2.84861445138527,enc_res_rav1e_mv_offline_2k_night_concert_10sec_167
2021,rav1e,mv_offline_2k,night_concert_10sec,213,1275,1.2821096787925017,enc_res_rav1e_mv_offline_2k_night_concert_10sec_213
2021,sif,mv_offline_2k,night_concert_10sec,110,1249,0.0,enc_res_sif_mv_offline_2k_night_concert_10sec_110
2021,sif,mv_offline_2k,night_concert_10sec,40,14869,2.5941934332207635,enc_res_sif_mv_offline_2k_night_concert_10sec_40
2021,sif,mv_offline_2k,night_concert_10sec,65,4874,1.7567381091683796,enc_res_sif_mv_offline_2k_night_concert_10sec_65
2021,streamlake_hevc,mv_offline_2k,night_concert_10sec,24,13626,3.309359636206938,enc_res_streamlake_hevc_mv_offline_2k_night_concert_10sec_24
2021,streamlake_hevc,mv_offline_2k,night_concert_10sec,30,4570,3.3585900136892084,enc_res_streamlake_hevc_mv_offline_2k_night_concert_10sec_30
2021,streamlake_hevc,mv_offline_2k,night_concert_10sec,38,1115,2.5172414612253045,enc_res_streamlake_hevc_mv_offline_2k_night_concert_10sec_38
2021,svt-hevc,mv_offline_2k,night_concert_10sec,1000,1300,1.4484650565467914,enc_res_svt-hevc_mv_offline_2k_night_concert_10sec_1000
2021,svt-hevc,mv_offline_2k,night_concert_10sec,12000,15221,3.1384228279680806,enc_res_svt-hevc_mv_offline_2k_night_concert_10sec_12000
2021,svt-hevc,mv_offline_2k,night_concert_10sec,4000,5065,2.7922102955898307,enc_res_svt-hevc_mv_offline_2k_night_concert_10sec_4000
2021,svt-vp9,mv_offline_2k,night_concert_10sec,1000,2161,1.7876339649164463,enc_res_svt-vp9_mv_offline_2k_night_concert_10sec_1000
2021,svt-vp9,mv_offline_2k,night_concert_10sec,12000,14788,2.938770461026929,enc_res_svt-vp9_mv_offline_2k_night_concert_10sec_12000
2021,svt-vp9,mv_offline_2k,night_concert_10sec,4000,4944,2.5006557975750865,enc_res_svt-vp9_mv_offline_2k_night_concert_10sec_4000
2021,tencent_av1,mv_offline_2k,night_concert_10sec,39,15788,3.294618479087524,enc_res_tencent_av1_mv_offline_2k_night_concert_10sec_39
2021,tencent_av1,mv_offline_2k,night_concert_10sec,51,5649,3.3533880041586386,enc_res_tencent_av1_mv_offline_2k_night_concert_10sec_51
2021,tencent_av1,mv_offline_2k,night_concert_10sec,63,539,1.7414769603126543,enc_res_tencent_av1_mv_offline_2k_night_concert_10sec_63
2021,tencent_hevc,mv_offline_2k,night_concert_10sec,24,16031,3.200680631629401,enc_res_tencent_hevc_mv_offline_2k_night_concert_10sec_24
2021,tencent_hevc,mv_offline_2k,night_concert_10sec,30,5963,3.2871494527197616,enc_res_tencent_hevc_mv_offline_2k_night_concert_10sec_30
2021,tencent_hevc,mv_offline_2k,night_concert_10sec,38,1127,2.431109841361688,enc_res_tencent_hevc_mv_offline_2k_night_concert_10sec_38
2021,tencent_usa_av1,mv_offline_2k,night_concert_10sec,39,15518,3.321499338309965,enc_res_tencent_usa_av1_mv_offline_2k_night_concert_10sec_39
2021,tencent_usa_av1,mv_offline_2k,night_concert_10sec,54,4453,3.2546309875963715,enc_res_tencent_usa_av1_mv_offline_2k_night_concert_10sec_54
2021,tencent_usa_av1,mv_offline_2k,night_concert_10sec,63,787,2.22765302442925,enc_res_tencent_usa_av1_mv_offline_2k_night_concert_10sec_63
2021,tencent_usa_vvc,mv_offline_2k,night_concert_10sec,23,15556,3.256129978078497,enc_res_tencent_usa_vvc_mv_offline_2k_night_concert_10sec_23
2021,tencent_usa_vvc,mv_offline_2k,night_concert_10sec,30,4385,3.354503413087308,enc_res_tencent_usa_vvc_mv_offline_2k_night_concert_10sec_30
2021,tencent_usa_vvc,mv_offline_2k,night_concert_10sec,36,1238,3.134811420843981,enc_res_tencent_usa_vvc_mv_offline_2k_night_concert_10sec_36
2021,vvenc,mv_offline_2k,night_concert_10sec,1000,1266,2.726757145605759,enc_res_vvenc_mv_offline_2k_night_concert_10sec_1000
2021,vvenc,mv_offline_2k,night_concert_10sec,12000,14919,3.097475726126042,enc_res_vvenc_mv_offline_2k_night_concert_10sec_12000
2021,vvenc,mv_offline_2k,night_concert_10sec,4000,5000,3.231853543784005,enc_res_vvenc_mv_offline_2k_night_concert_10sec_4000
2021,wz264enc,mv_offline_2k,night_concert_10sec,24,15887,3.024350879724361,enc_res_wz264enc_mv_offline_2k_night_concert_10sec_24
2021,wz264enc,mv_offline_2k,night_concert_10sec,30,5359,2.9357589261971384,enc_res_wz264enc_mv_offline_2k_night_concert_10sec_30
2021,wz264enc,mv_offline_2k,night_concert_10sec,38,1368,1.537468970039604,enc_res_wz264enc_mv_offline_2k_night_concert_10sec_38
2021,wz265enc,mv_offline_2k,night_concert_10sec,24,17194,3.2238964179227367,enc_res_wz265enc_mv_offline_2k_night_concert_10sec_24
2021,wz265enc,mv_offline_2k,night_concert_10sec,32,4071,3.0094854654353664,enc_res_wz265enc_mv_offline_2k_night_concert_10sec_32
2021,wz265enc,mv_offline_2k,night_concert_10sec,38,1210,2.270270914551928,enc_res_wz265enc_mv_offline_2k_night_concert_10sec_38
2021,wzav1enc,mv_offline_2k,night_concert_10sec,40,14054,3.303894460248008,enc_res_wzav1enc_mv_offline_2k_night_concert_10sec_40
2021,wzav1enc,mv_offline_2k,night_concert_10sec,52,4896,3.13677559942271,enc_res_wzav1enc_mv_offline_2k_night_concert_10sec_52
2021,wzav1enc,mv_offline_2k,night_concert_10sec,62,1092,2.494320107497491,enc_res_wzav1enc_mv_offline_2k_night_concert_10sec_62
2021,x264,mv_offline_2k,night_concert_10sec,1000,1192,0.4387444104374842,enc_res_x264_mv_offline_2k_night_concert_10sec_1000
2021,x264,mv_offline_2k,night_concert_10sec,12000,14834,2.954191406604206,enc_res_x264_mv_offline_2k_night_concert_10sec_12000
2021,x264,mv_offline_2k,night_concert_10sec,4000,4851,2.5101187341260585,enc_res_x264_mv_offline_2k_night_concert_10sec_4000
2021,x265_mw,mv_offline_2k,night_concert_10sec,23,14976,3.1079704095005942,enc_res_x265_mw_mv_offline_2k_night_concert_10sec_23
2021,x265_mw,mv_offline_2k,night_concert_10sec,32,5962,3.0817086602214374,enc_res_x265_mw_mv_offline_2k_night_concert_10sec_32
2021,x265_mw,mv_offline_2k,night_concert_10sec,40,1088,1.887444772177548,enc_res_x265_mw_mv_offline_2k_night_concert_10sec_40
2021,x265_ref,mv_offline_2k,night_concert_10sec,1000,1225,1.99030652781203,enc_res_x265_ref_mv_offline_2k_night_concert_10sec_1000
2021,x265_ref,mv_offline_2k,night_concert_10sec,12000,14542,3.079103840055536,enc_res_x265_ref_mv_offline_2k_night_concert_10sec_12000
2021,x265_ref,mv_offline_2k,night_concert_10sec,4000,4909,2.924289960882531,enc_res_x265_ref_mv_offline_2k_night_concert_10sec_4000
2021,xcczm265,mv_offline_2k,night_concert_10sec,26,14298,3.1253030709282097,enc_res_xcczm265_mv_offline_2k_night_concert_10sec_26
2021,xcczm265,mv_offline_2k,night_concert_10sec,32,5365,3.048473612370303,enc_res_xcczm265_mv_offline_2k_night_concert_10sec_32
2021,xcczm265,mv_offline_2k,night_concert_10sec,40,1229,2.450475730369656,enc_res_xcczm265_mv_offline_2k_night_concert_10sec_40
2021,xin,mv_offline_2k,night_concert_10sec,1000,1287,1.894094192332607,enc_res_xin_mv_offline_2k_night_concert_10sec_1000
2021,xin,mv_offline_2k,night_concert_10sec,12000,16826,3.030377397714516,enc_res_xin_mv_offline_2k_night_concert_10sec_12000
2021,xin,mv_offline_2k,night_concert_10sec,4000,5470,2.811819900667414,enc_res_xin_mv_offline_2k_night_concert_10sec_4000
2021,bytedance_v1,mv_offline_2k,night_concert_10sec,27,13957,3.1233741230831207,enc_res_bytedance_v1_mv_offline_2k_night_concert_10sec_27
2021,bytedance_v1,mv_offline_2k,night_concert_10sec,30,5298,3.211531386890967,enc_res_bytedance_v1_mv_offline_2k_night_concert_10sec_30
2021,bytedance_v1,mv_offline_2k,night_concert_10sec,38,1037,2.3089280898764355,enc_res_bytedance_v1_mv_offline_2k_night_concert_10sec_38
2021,bytedance_v2,mv_offline_2k,night_concert_10sec,26,17395,3.2732518228332683,enc_res_bytedance_v2_mv_offline_2k_night_concert_10sec_26
2021,bytedance_v2,mv_offline_2k,night_concert_10sec,29,4418,3.2015228090695063,enc_res_bytedance_v2_mv_offline_2k_night_concert_10sec_29
2021,bytedance_v2,mv_offline_2k,night_concert_10sec,35,1091,2.702688652606119,enc_res_bytedance_v2_mv_offline_2k_night_concert_10sec_35
2021,tencent_av1,mv_offline_2k,night_concert_10sec,60,1455,2.983084378390488,enc_res_tencent_av1_mv_offline_2k_night_concert_10sec_60
2021,tencent_usa_av1,mv_offline_2k,night_concert_10sec,62,1202,2.632823717840756,enc_res_tencent_usa_av1_mv_offline_2k_night_concert_10sec_62
2021,qav1enc,mv_fast_2k,shakerwalk_10sec,2000,2898,4.723025372943206,enc_res_qav1enc_mv_fast_2k_shakerwalk_10sec_2000
2021,qav1enc,mv_fast_2k,shakerwalk_10sec,500,1217,4.085961786472834,enc_res_qav1enc_mv_fast_2k_shakerwalk_10sec_500
2021,qav1enc,mv_fast_2k,shakerwalk_10sec,8000,12939,5.072905916506582,enc_res_qav1enc_mv_fast_2k_shakerwalk_10sec_8000
2021,svt-hevc,mv_fast_2k,shakerwalk_10sec,2000,2567,4.725847088617498,enc_res_svt-hevc_mv_fast_2k_shakerwalk_10sec_2000
2021,svt-hevc,mv_fast_2k,shakerwalk_10sec,500,649,3.612966588841444,enc_res_svt-hevc_mv_fast_2k_shakerwalk_10sec_500
2021,svt-hevc,mv_fast_2k,shakerwalk_10sec,8000,9974,5.204930141361404,enc_res_svt-hevc_mv_fast_2k_shakerwalk_10sec_8000
2021,svt-vp9,mv_fast_2k,shakerwalk_10sec,2000,2493,4.53841314707824,enc_res_svt-vp9_mv_fast_2k_shakerwalk_10sec_2000
2021,svt-vp9,mv_fast_2k,shakerwalk_10sec,500,974,3.6832672729163214,enc_res_svt-vp9_mv_fast_2k_shakerwalk_10sec_500
2021,svt-vp9,mv_fast_2k,shakerwalk_10sec,8000,10050,5.121842211418444,enc_res_svt-vp9_mv_fast_2k_shakerwalk_10sec_8000
2021,tencent_hevc,mv_fast_2k,shakerwalk_10sec,2000,2515,4.946546978500217,enc_res_tencent_hevc_mv_fast_2k_shakerwalk_10sec_2000
2021,tencent_hevc,mv_fast_2k,shakerwalk_10sec,500,622,3.8790482969265616,enc_res_tencent_hevc_mv_fast_2k_shakerwalk_10sec_500
2021,tencent_hevc,mv_fast_2k,shakerwalk_10sec,8000,10200,5.148690985871733,enc_res_tencent_hevc_mv_fast_2k_shakerwalk_10sec_8000
2021,wz264enc,mv_fast_2k,shakerwalk_10sec,2000,2500,4.817765829791835,enc_res_wz264enc_mv_fast_2k_shakerwalk_10sec_2000
2021,wz264enc,mv_fast_2k,shakerwalk_10sec,500,653,0.4197897786226416,enc_res_wz264enc_mv_fast_2k_shakerwalk_10sec_500
2021,wz264enc,mv_fast_2k,shakerwalk_10sec,8000,10021,5.466205459728152,enc_res_wz264enc_mv_fast_2k_shakerwalk_10sec_8000
2021,wz265enc,mv_fast_2k,shakerwalk_10sec,2000,2332,5.212467743050834,enc_res_wz265enc_mv_fast_2k_shakerwalk_10sec_2000
2021,wz265enc,mv_fast_2k,shakerwalk_10sec,500,582,3.4382780294930564,enc_res_wz265enc_mv_fast_2k_shakerwalk_10sec_500
2021,wz265enc,mv_fast_2k,shakerwalk_10sec,8000,9374,5.330903432394751,enc_res_wz265enc_mv_fast_2k_shakerwalk_10sec_8000
2021,wzav1enc,mv_fast_2k,shakerwalk_10sec,2000,2250,4.865643958713546,enc_res_wzav1enc_mv_fast_2k_shakerwalk_10sec_2000
2021,wzav1enc,mv_fast_2k,shakerwalk_10sec,500,888,2.18105505047294,enc_res_wzav1enc_mv_fast_2k_shakerwalk_10sec_500
2021,wzav1enc,mv_fast_2k,shakerwalk_10sec,8000,9993,5.448343644655956,enc_res_wzav1enc_mv_fast_2k_shakerwalk_10sec_8000
2021,x264,mv_fast_2k,shakerwalk_10sec,2000,2390,4.194849461205874,enc_res_x264_mv_fast_2k_shakerwalk_10sec_2000
2021,x264,mv_fast_2k,shakerwalk_10sec,500,614,0.0,enc_res_x264_mv_fast_2k_shakerwalk_10sec_500
2021,x264,mv_fast_2k,shakerwalk_10sec,8000,10784,5.11064370296291,enc_res_x264_mv_fast_2k_shakerwalk_10sec_8000
2021,x265_mw,mv_fast_2k,shakerwalk_10sec,2000,2491,4.720106315075492,enc_res_x265_mw_mv_fast_2k_shakerwalk_10sec_2000
2021,x265_mw,mv_fast_2k,shakerwalk_10sec,500,584,2.6327393182464944,enc_res_x265_mw_mv_fast_2k_shakerwalk_10sec_500
2021,x265_mw,mv_fast_2k,shakerwalk_10sec,8000,10318,5.1206562511676985,enc_res_x265_mw_mv_fast_2k_shakerwalk_10sec_8000
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,2000,2491,4.74444978027452,enc_res_x265_ref_mv_fast_2k_shakerwalk_10sec_2000
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,500,584,2.8116402739120034,enc_res_x265_ref_mv_fast_2k_shakerwalk_10sec_500
2021,x265_ref,mv_fast_2k,shakerwalk_10sec,8000,10318,5.12626059891186,enc_res_x265_ref_mv_fast_2k_shakerwalk_10sec_8000
2021,xcczm265,mv_fast_2k,shakerwalk_10sec,2000,2516,4.867436402749806,enc_res_xcczm265_mv_fast_2k_shakerwalk_10sec_2000
2021,xcczm265,mv_fast_2k,shakerwalk_10sec,500,595,3.9401854479323832,enc_res_xcczm265_mv_fast_2k_shakerwalk_10sec_500
2021,xcczm265,mv_fast_2k,shakerwalk_10sec,8000,10320,5.159467260167915,enc_res_xcczm265_mv_fast_2k_shakerwalk_10sec_8000
2021,xin,mv_fast_2k,shakerwalk_10sec,2000,2526,4.374329628972037,enc_res_xin_mv_fast_2k_shakerwalk_10sec_2000
